covid,cardiopatia+isquemica,accidente+cerebrovascular,enfermedad+pulmonar+obstructica+cronica,infecciones+vias+respiratorias+inferiores,afecciones+neonatales,cancer+traquea,cancer+bronquios,cancer+pulmon,alzheimer,enfermedad+diarreica,diabetes+melitus,nefropatia
"['Aproximadamente 342.000.000 resultados (0,91 segundos)\xa0', 'Aproximadamente 124.000.000 resultados (0,37 segundos)\xa0', 'Aproximadamente 298.000.000 resultados (0,40 segundos)\xa0', 'Aproximadamente 452.000.000 resultados (0,41 segundos)\xa0', 'Aproximadamente 448.000.000 resultados (0,36 segundos)\xa0', 'Aproximadamente 241.000.000 resultados (0,47 segundos)\xa0', 'Aproximadamente 401.000.000 resultados (0,37 segundos)\xa0', 'Aproximadamente 484.000.000 resultados (0,48 segundos)\xa0', 'Aproximadamente 253.000.000 resultados (0,53 segundos)\xa0', 'Aproximadamente 538.000.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 621.000.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 404.000.000 resultados (0,42 segundos)\xa0', 'Aproximadamente 316.000.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 557.000.000 resultados (0,48 segundos)\xa0', 'Aproximadamente 501.000.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 445.000.000 resultados (0,50 segundos)\xa0', 'Aproximadamente 340.000.000 resultados (0,33 segundos)\xa0', 'Aproximadamente 262.000.000 resultados (0,36 segundos)\xa0', 'Aproximadamente 464.000.000 resultados (0,46 segundos)\xa0', 'Aproximadamente 55.700.000 resultados (0,47 segundos)\xa0']","['Aproximadamente 747 resultados (0,33 segundos)\xa0', 'Aproximadamente 441 resultados (0,29 segundos)\xa0', 'Aproximadamente 767 resultados (0,33 segundos)\xa0', 'Aproximadamente 681 resultados (0,35 segundos)\xa0', 'Aproximadamente 727 resultados (0,32 segundos)\xa0', 'Aproximadamente 284 resultados (0,33 segundos)\xa0', 'Aproximadamente 600 resultados (0,34 segundos)\xa0', 'Aproximadamente 691 resultados (0,31 segundos)\xa0', 'Aproximadamente 379 resultados (0,58 segundos)\xa0', 'Aproximadamente 680 resultados (0,33 segundos)\xa0', 'Aproximadamente 641 resultados (0,31 segundos)\xa0', 'Aproximadamente 709 resultados (0,30 segundos)\xa0', 'Aproximadamente 336 resultados (0,34 segundos)\xa0', 'Aproximadamente 702 resultados (0,32 segundos)\xa0', 'Aproximadamente 762 resultados (0,31 segundos)\xa0', 'Aproximadamente 598 resultados (0,27 segundos)\xa0', '', 'Aproximadamente 6 resultados (0,32 segundos)\xa0', '5 resultados (0,22 segundos)\xa0', '1 resultado (0,22 segundos)\xa0']","['Aproximadamente 12.300 resultados (0,53 segundos)\xa0', 'Aproximadamente 5.920 resultados (0,44 segundos)\xa0', 'Aproximadamente 15.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 14.800 resultados (0,33 segundos)\xa0', 'Aproximadamente 13.100 resultados (0,32 segundos)\xa0', 'Aproximadamente 7.260 resultados (0,33 segundos)\xa0', 'Aproximadamente 14.600 resultados (0,35 segundos)\xa0', 'Aproximadamente 19.200 resultados (0,33 segundos)\xa0', 'Aproximadamente 11.700 resultados (0,31 segundos)\xa0', 'Aproximadamente 23.600 resultados (0,34 segundos)\xa0', 'Aproximadamente 22.000 resultados (0,36 segundos)\xa0', 'Aproximadamente 23.800 resultados (0,37 segundos)\xa0', 'Aproximadamente 10.600 resultados (0,60 segundos)\xa0', 'Aproximadamente 21.200 resultados (0,30 segundos)\xa0', 'Aproximadamente 19.800 resultados (0,39 segundos)\xa0', 'Aproximadamente 18.700 resultados (0,39 segundos)\xa0', 'Aproximadamente 9.760 resultados (0,31 segundos)\xa0', 'Aproximadamente 9.040 resultados (0,31 segundos)\xa0', 'Aproximadamente 19.400 resultados (0,27 segundos)\xa0', 'Aproximadamente 1.380 resultados (0,28 segundos)\xa0']","['Aproximadamente 1.200 resultados (0,41 segundos)\xa0', 'Aproximadamente 570 resultados (0,39 segundos)\xa0', 'Aproximadamente 1.210 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.140 resultados (0,40 segundos)\xa0', 'Aproximadamente 1.290 resultados (0,42 segundos)\xa0', 'Aproximadamente 694 resultados (0,35 segundos)\xa0', 'Aproximadamente 1.670 resultados (0,43 segundos)\xa0', 'Aproximadamente 1.830 resultados (0,43 segundos)\xa0', 'Aproximadamente 863 resultados (0,37 segundos)\xa0', 'Aproximadamente 1.640 resultados (0,40 segundos)\xa0', 'Aproximadamente 1.440 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.470 resultados (0,40 segundos)\xa0', 'Aproximadamente 746 resultados (0,36 segundos)\xa0', 'Aproximadamente 1.590 resultados (0,41 segundos)\xa0', 'Aproximadamente 1.520 resultados (0,63 segundos)\xa0', 'Aproximadamente 1.410 resultados (0,39 segundos)\xa0', 'Aproximadamente 7 resultados (0,58 segundos)\xa0', 'Aproximadamente 802 resultados (0,32 segundos)\xa0', 'Aproximadamente 580 resultados (0,34 segundos)\xa0', 'Aproximadamente 9 resultados (0,35 segundos)\xa0']","['Aproximadamente 2.800 resultados (0,40 segundos)\xa0', 'Aproximadamente 1.590 resultados (0,37 segundos)\xa0', 'Aproximadamente 2.870 resultados (0,48 segundos)\xa0', 'Aproximadamente 2.080 resultados (0,39 segundos)\xa0', 'Aproximadamente 2.660 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.600 resultados (0,37 segundos)\xa0', 'Aproximadamente 3.310 resultados (0,48 segundos)\xa0', 'Aproximadamente 3.540 resultados (0,35 segundos)\xa0', 'Aproximadamente 1.740 resultados (0,39 segundos)\xa0', 'Aproximadamente 3.620 resultados (0,37 segundos)\xa0', 'Aproximadamente 3.170 resultados (0,57 segundos)\xa0', 'Aproximadamente 2.740 resultados (0,36 segundos)\xa0', 'Aproximadamente 1.430 resultados (0,36 segundos)\xa0', 'Aproximadamente 3.260 resultados (0,38 segundos)\xa0', 'Aproximadamente 2.850 resultados (0,42 segundos)\xa0', 'Aproximadamente 2.690 resultados (0,36 segundos)\xa0', 'Aproximadamente 1.150 resultados (0,31 segundos)\xa0', 'Aproximadamente 1.150 resultados (0,32 segundos)\xa0', 'Aproximadamente 1.200 resultados (0,34 segundos)\xa0', 'Aproximadamente 196 resultados (0,30 segundos)\xa0']","['Aproximadamente 13.800 resultados (0,41 segundos)\xa0', 'Aproximadamente 6.750 resultados (0,58 segundos)\xa0', 'Aproximadamente 14.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 15.300 resultados (0,60 segundos)\xa0', 'Aproximadamente 17.100 resultados (0,66 segundos)\xa0', 'Aproximadamente 8.790 resultados (0,38 segundos)\xa0', 'Aproximadamente 23.100 resultados (0,32 segundos)\xa0', 'Aproximadamente 25.800 resultados (0,33 segundos)\xa0', 'Aproximadamente 12.000 resultados (0,34 segundos)\xa0', 'Aproximadamente 20.800 resultados (0,36 segundos)\xa0', 'Aproximadamente 24.600 resultados (0,61 segundos)\xa0', 'Aproximadamente 18.700 resultados (0,32 segundos)\xa0', 'Aproximadamente 9.790 resultados (0,32 segundos)\xa0', 'Aproximadamente 19.500 resultados (0,36 segundos)\xa0', 'Aproximadamente 19.900 resultados (0,57 segundos)\xa0', 'Aproximadamente 14.700 resultados (0,32 segundos)\xa0', 'Aproximadamente 7.710 resultados (0,30 segundos)\xa0', 'Aproximadamente 6.760 resultados (0,30 segundos)\xa0', 'Aproximadamente 8.720 resultados (0,27 segundos)\xa0', '10 resultados (0,26 segundos)\xa0']","['Aproximadamente 530 resultados (0,36 segundos)\xa0', 'Aproximadamente 360 resultados (0,32 segundos)\xa0', 'Aproximadamente 592 resultados (0,38 segundos)\xa0', 'Aproximadamente 493 resultados (0,35 segundos)\xa0', 'Aproximadamente 492 resultados (0,33 segundos)\xa0', 'Aproximadamente 280 resultados (0,33 segundos)\xa0', 'Aproximadamente 575 resultados (0,34 segundos)\xa0', 'Aproximadamente 587 resultados (0,34 segundos)\xa0', 'Aproximadamente 271 resultados (0,39 segundos)\xa0', 'Aproximadamente 472 resultados (0,37 segundos)\xa0', 'Aproximadamente 509 resultados (0,33 segundos)\xa0', 'Aproximadamente 461 resultados (0,36 segundos)\xa0', 'Aproximadamente 227 resultados (0,37 segundos)\xa0', 'Aproximadamente 500 resultados (0,37 segundos)\xa0', 'Aproximadamente 537 resultados (0,36 segundos)\xa0', 'Aproximadamente 581 resultados (0,33 segundos)\xa0', '6 resultados (0,30 segundos)\xa0', '2 resultados (0,26 segundos)\xa0', '5 resultados (0,26 segundos)\xa0', '2 resultados (0,25 segundos)\xa0']","['Aproximadamente 1.090 resultados (0,35 segundos)\xa0', 'Aproximadamente 533 resultados (0,37 segundos)\xa0', 'Aproximadamente 1.300 resultados (0,37 segundos)\xa0', 'Aproximadamente 1.460 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.550 resultados (0,37 segundos)\xa0', 'Aproximadamente 949 resultados (0,36 segundos)\xa0', 'Aproximadamente 1.790 resultados (0,39 segundos)\xa0', 'Aproximadamente 1.650 resultados (0,38 segundos)\xa0', 'Aproximadamente 758 resultados (0,43 segundos)\xa0', 'Aproximadamente 1.500 resultados (0,39 segundos)\xa0', 'Aproximadamente 1.440 resultados (0,63 segundos)\xa0', 'Aproximadamente 1.240 resultados (0,38 segundos)\xa0', 'Aproximadamente 502 resultados (0,39 segundos)\xa0', 'Aproximadamente 1.340 resultados (0,41 segundos)\xa0', 'Aproximadamente 1.320 resultados (0,35 segundos)\xa0', 'Aproximadamente 1.220 resultados (0,35 segundos)\xa0', '10 resultados (0,27 segundos)\xa0', '9 resultados (0,31 segundos)\xa0', 'Aproximadamente 577 resultados (0,32 segundos)\xa0', '7 resultados (0,28 segundos)\xa0']","['Aproximadamente 6.900 resultados (0,41 segundos)\xa0', 'Aproximadamente 3.460 resultados (0,47 segundos)\xa0', 'Aproximadamente 7.330 resultados (0,40 segundos)\xa0', 'Aproximadamente 7.460 resultados (0,41 segundos)\xa0', 'Aproximadamente 7.820 resultados (0,44 segundos)\xa0', 'Aproximadamente 4.020 resultados (0,37 segundos)\xa0', 'Aproximadamente 7.430 resultados (0,38 segundos)\xa0', 'Aproximadamente 7.920 resultados (0,36 segundos)\xa0', 'Aproximadamente 3.770 resultados (0,39 segundos)\xa0', 'Aproximadamente 8.150 resultados (0,43 segundos)\xa0', 'Aproximadamente 8.600 resultados (0,44 segundos)\xa0', 'Aproximadamente 7.560 resultados (0,43 segundos)\xa0', 'Aproximadamente 3.930 resultados (0,41 segundos)\xa0', 'Aproximadamente 9.570 resultados (0,66 segundos)\xa0', 'Aproximadamente 9.150 resultados (0,38 segundos)\xa0', 'Aproximadamente 7.590 resultados (0,42 segundos)\xa0', 'Aproximadamente 4.290 resultados (0,32 segundos)\xa0', 'Aproximadamente 3.580 resultados (0,35 segundos)\xa0', 'Aproximadamente 3.820 resultados (0,34 segundos)\xa0', 'Aproximadamente 526 resultados (0,32 segundos)\xa0']","['Aproximadamente 5.010.000 resultados (0,42 segundos)\xa0', 'Aproximadamente 337.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 4.870.000 resultados (0,44 segundos)\xa0', 'Aproximadamente 4.230.000 resultados (0,40 segundos)\xa0', 'Aproximadamente 5.620.000 resultados (0,42 segundos)\xa0', 'Aproximadamente 322.000 resultados (0,42 segundos)\xa0', 'Aproximadamente 4.850.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 6.440.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 411.000 resultados (0,43 segundos)\xa0', 'Aproximadamente 6.670.000 resultados (0,41 segundos)\xa0', 'Aproximadamente 5.940.000 resultados (0,41 segundos)\xa0', 'Aproximadamente 5.960.000 resultados (0,46 segundos)\xa0', 'Aproximadamente 420.000 resultados (0,40 segundos)\xa0', 'Aproximadamente 6.720.000 resultados (0,44 segundos)\xa0', 'Aproximadamente 7.080.000 resultados (0,47 segundos)\xa0', 'Aproximadamente 7.230.000 resultados (0,43 segundos)\xa0', 'Aproximadamente 1.140.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.720.000 resultados (0,42 segundos)\xa0', 'Aproximadamente 3.870.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 72.200 resultados (0,37 segundos)\xa0']","['Aproximadamente 1.520 resultados (0,38 segundos)\xa0', 'Aproximadamente 600 resultados (0,32 segundos)\xa0', 'Aproximadamente 1.300 resultados (0,30 segundos)\xa0', 'Aproximadamente 1.320 resultados (0,34 segundos)\xa0', 'Aproximadamente 1.390 resultados (0,32 segundos)\xa0', 'Aproximadamente 864 resultados (0,37 segundos)\xa0', 'Aproximadamente 1.480 resultados (0,34 segundos)\xa0', 'Aproximadamente 1.610 resultados (0,31 segundos)\xa0', 'Aproximadamente 681 resultados (0,62 segundos)\xa0', 'Aproximadamente 1.450 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.640 resultados (0,37 segundos)\xa0', 'Aproximadamente 1.410 resultados (0,32 segundos)\xa0', 'Aproximadamente 648 resultados (0,31 segundos)\xa0', 'Aproximadamente 1.380 resultados (0,36 segundos)\xa0', 'Aproximadamente 1.410 resultados (0,38 segundos)\xa0', 'Aproximadamente 1.340 resultados (0,34 segundos)\xa0', 'Aproximadamente 665 resultados (0,30 segundos)\xa0', 'Aproximadamente 667 resultados (0,22 segundos)\xa0', 'Aproximadamente 674 resultados (0,30 segundos)\xa0', '8 resultados (0,20 segundos)\xa0']","['Aproximadamente 205.000 resultados (0,48 segundos)\xa0', 'Aproximadamente 105.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 219.000 resultados (0,45 segundos)\xa0', 'Aproximadamente 222.000 resultados (0,43 segundos)\xa0', 'Aproximadamente 231.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 114.000 resultados (0,39 segundos)\xa0', 'Aproximadamente 243.000 resultados (0,44 segundos)\xa0', 'Aproximadamente 284.000 resultados (0,42 segundos)\xa0', 'Aproximadamente 132.000 resultados (0,45 segundos)\xa0', 'Aproximadamente 292.000 resultados (0,64 segundos)\xa0', 'Aproximadamente 289.000 resultados (0,40 segundos)\xa0', 'Aproximadamente 290.000 resultados (0,43 segundos)\xa0', 'Aproximadamente 139.000 resultados (0,47 segundos)\xa0', 'Aproximadamente 291.000 resultados (0,44 segundos)\xa0', 'Aproximadamente 314.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 311.000 resultados (0,37 segundos)\xa0', 'Aproximadamente 151.000 resultados (0,34 segundos)\xa0', 'Aproximadamente 152.000 resultados (0,33 segundos)\xa0', 'Aproximadamente 178.000 resultados (0,38 segundos)\xa0', 'Aproximadamente 24.900 resultados (0,39 segundos)\xa0']","['Aproximadamente 4.600 resultados (0,37 segundos)\xa0', 'Aproximadamente 2.140 resultados (0,31 segundos)\xa0', 'Aproximadamente 4.950 resultados (0,33 segundos)\xa0', 'Aproximadamente 4.630 resultados (0,34 segundos)\xa0', 'Aproximadamente 4.370 resultados (0,37 segundos)\xa0', 'Aproximadamente 2.470 resultados (0,30 segundos)\xa0', 'Aproximadamente 5.130 resultados (0,29 segundos)\xa0', 'Aproximadamente 4.570 resultados (0,32 segundos)\xa0', 'Aproximadamente 2.160 resultados (0,28 segundos)\xa0', 'Aproximadamente 5.200 resultados (0,33 segundos)\xa0', 'Aproximadamente 5.460 resultados (0,33 segundos)\xa0', 'Aproximadamente 5.710 resultados (0,39 segundos)\xa0', 'Aproximadamente 2.620 resultados (0,31 segundos)\xa0', 'Aproximadamente 5.630 resultados (0,59 segundos)\xa0', 'Aproximadamente 5.620 resultados (0,33 segundos)\xa0', 'Aproximadamente 5.080 resultados (0,35 segundos)\xa0', 'Aproximadamente 2.520 resultados (0,25 segundos)\xa0', 'Aproximadamente 2.520 resultados (0,27 segundos)\xa0', 'Aproximadamente 3.260 resultados (0,28 segundos)\xa0', 'Aproximadamente 376 resultados (0,24 segundos)\xa0']"
